,ISBN,result
392,0808577557,"(['  School & Library Binding  \n $4.95  \n\n\n   \n     7 Used from $4.95      ', '  Paperback  \n $6.17  \n\n\n   \n     99 Used from $1.15         1 New from $7.99         2 Collectible from $18.99      ', '  Mass Market Paperback  \n $14.98  \n\n\n   \n     4 Used from $14.98         1 Collectible from $29.00      '], '0808577557')"
393,1417739770,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.14  \n\n\n   \n     21 Used from $10.15         3 New from $38.00         5 Collectible from $22.89      ', '  Paperback  \n $11.34  \n\n\n   \n     9 Used from $4.49         8 New from $9.55      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     31 Used from $1.95         15 New from $7.74      ', '  Audio CD  \n $97.97  \n\n\n   \n     2 Used from $93.99      '], '1417739770')"
394,0553470442,"([], '0553470442')"
395,0099410583,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $58.33  \n\n\n   \n     6 Used from $54.33         1 New from $90.21      ', '  Paperback  \n    \n                             from $28.91                \n\n\n   \n     2 Used from $32.89         3 New from $28.91      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     19 Used from $3.06         21 New from $7.00         1 Collectible from $15.00      ', '  Audio CD  \n $39.95  \n\n\n   \n     14 Used from $17.53         2 New from $39.95      '], '0099410583')"
396,044669309X,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.75  \n\n\n   \n     306 Used from $0.95         38 New from $3.90         21 Collectible from $3.75      ', '  Paperback  \n $12.00  \n\n\n   \n     4 Used from $10.44      ', '  Mass Market Paperback  \n $28.98  \n\n\n   \n     2 Used from $25.00      ', '  Audio CD  \n $14.98  \n\n\n   \n     8 Used from $3.99         1 New from $14.98      '], '044669309X')"
397,1595478558,"(['  Kindle  \n $0.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.97  \n\n\n   \n     3 Used from $18.48         9 New from $12.97      ', '  Paperback  \n $12.99  \n\n\n   \n     3 New from $12.99      ', '  Audio CD  \n $39.19  \n\n\n   \n     1 Used from $49.28         3 New from $35.19      '], '1595478558')"
398,0859912116,"(['  Hardcover  \n $89.57  \n\n\n   \n     7 Used from $52.26         14 New from $80.33      '], '0859912116')"
399,0671744224,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $38.98  \n\n\n   \n     61 Used from $2.00         10 New from $25.00         3 Collectible from $12.00      ', '  Paperback  \n $5.10  \n\n\n   \n     12 Used from $5.10         1 New from $24.91         1 Collectible from $19.99      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     106 Used from $1.17         5 New from $7.73      ', '  Audio CD  \n $14.99  \n\n\n   \n     1 Used from $9.99         4 New from $11.26      ', '  Wall Chart  \n    \n                             from $103.94                \n\n\n   \n     1 Used from $103.94      '], '0671744224')"
400,0380973324,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.98  \n\n\n   \n     43 Used from $3.95         5 New from $6.93         5 Collectible from $5.95      ', '  Mass Market Paperback  \n $5.45  \n\n\n   \n     23 Used from $1.35      ', '  MP3 CD  \n $18.05  \n\n\n   \n     1 Used from $37.52         3 New from $18.05      '], '0380973324')"
401,0060752998,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.85  \n\n\n   \n     71 Used from $1.64         8 New from $7.79         4 Collectible from $4.00      ', '  Paperback  \n $41.52  \n\n\n   \n     19 Used from $0.20         4 New from $41.52      ', '  Mass Market Paperback  \n $26.00  \n\n\n   \n     22 Used from $2.50         2 New from $16.38         2 Collectible from $9.00      ', '  Audio, Cassette  \n $79.95  \n\n\n   \n     1 New from $79.95      '], '0060752998')"
402,8806155725,"([], '8806155725')"
403,0807610933,"(['  Hardcover  \n $62.70  \n\n\n   \n     2 Used from $62.70         2 Collectible from $100.00      ', '  Paperback  \n $6.84  \n\n\n   \n     7 Used from $2.91         1 New from $14.99      '], '0807610933')"
404,4044292019,"(['  Paperback Bunko  \n $18.42  \n\n\n   \n     7 Used from $5.00         9 New from $18.42      '], '4044292019')"
405,0743554248,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $9.99 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.99  \n\n\n   \n     171 Used from $0.01         29 New from $7.25         8 Collectible from $3.95      ', '  Paperback  \n $8.71  \n\n\n   \n     9 Used from $6.99         5 New from $27.92         1 Collectible from $7.49      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     156 Used from $0.99         23 New from $5.39         1 Collectible from $23.00      ', '  Audio CD  \n $3.51  \n\n\n   \n     10 Used from $3.50      ', '  Pocket Book  \n $2.50  \n\n\n   \n     3 Used from $2.50      '], '0743554248')"
406,0745318312,"(['  Kindle  \n $18.37  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $115.00  \n\n\n   \n     4 Used from $75.64         1 New from $115.00      ', '  Paperback  \n $37.00  \n\n\n   \n     6 Used from $30.00         9 New from $32.94      ', '  Mass Market Paperback  \n $98.86  \n\n\n   \n     1 Used from $94.90         1 New from $98.86      '], '0745318312')"
407,957455905X,"([], '957455905X')"
408,1426443897,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $28.95  \n\n\n   \n     1 Used from $25.00         6 New from $28.95      ', '  Paperback  \n $18.99  \n\n\n   \n     2 New from $18.99      ', '  MP3 CD  \n $19.00  \n\n\n   \n     1 New from $19.00      '], '1426443897')"
409,0739328050,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $16.99  \n\n\n   \n     152 Used from $1.95         22 New from $11.39         26 Collectible from $8.96      ', '  Paperback  \n $30.77  \n\n\n   \n     4 Used from $21.48      ', '  Mass Market Paperback  \n $8.77  \n\n\n   \n     9 Used from $4.79         1 Collectible from $39.90      ', '  MP3 CD  \n $18.72  \n\n\n   \n     2 Used from $10.97         2 New from $14.97      '], '0739328050')"
410,0752819429,"(['  Kindle  \n $8.54  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $32.40  \n\n\n   \n     118 Used from $1.95         12 New from $22.50         6 Collectible from $2.00      ', '  Paperback  \n    \n                             from $19.99                \n\n\n   \n     1 Used from $19.99      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     145 Used from $1.35         22 New from $4.91         3 Collectible from $6.50      ', '  MP3 CD  \n $14.99  \n\n\n   \n     1 Used from $10.74         4 New from $11.26      '], '0752819429')"
411,2080711253,"(['  Mass Market Paperback  \n $4.50  \n\n\n   \n     5 Used from $4.50         1 New from $40.93      '], '2080711253')"
412,0060237805,"(['  Hardcover  \n $8.34  \n\n\n   \n     13 Used from $6.95         5 Collectible from $14.95      '], '0060237805')"
413,0451462149,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.88  \n\n\n   \n     31 Used from $1.18         3 New from $20.90         2 Collectible from $8.01      ', '  Paperback  \n    \n                             from $24.91                \n\n\n   \n     1 New from $24.91      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     58 Used from $1.75         19 New from $6.19      ', '  Audio CD  \n $113.43  \n\n\n   \n     1 New from $113.43      '], '0451462149')"
414,1551666995,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $25.00  \n\n\n   \n     51 Used from $1.42         5 New from $13.81         7 Collectible from $5.50      ', '  Paperback  \n $29.95  \n\n\n   \n     9 Used from $4.76         1 New from $29.95      ', '  Mass Market Paperback  \n $5.95  \n\n\n   \n     29 Used from $1.35      '], '1551666995')"
415,0671732188,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $16.00  \n\n\n   \n     17 Used from $3.71         17 New from $11.21      ', '  Mass Market Paperback  \n $10.89 - $26.95  \n\n\n   \n     10 Used from $3.18         7 New from $24.98      '], '0671732188')"
416,2878270495,"(['  Hardcover  \n $35.97  \n\n\n   \n     3 Used from $28.34         5 New from $35.96      ', '  Paperback  \n $7.14  \n\n\n   \n     3 Used from $7.14      '], '2878270495')"
417,2253014990,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Leather Bound  \n $70.64  \n\n\n   \n     1 New from $70.64      ', '  Paperback  \n $6.22  \n\n\n   \n     1 New from $6.22      ', '  Mass Market Paperback  \n $11.95  \n\n\n   \n     17 Used from $2.90         6 New from $11.62      ', '  Audio CD  \n $125.00  \n\n\n   \n     1 New from $125.00      ', '  Pocket Book  \n $10.65  \n\n\n   \n     23 Used from $4.29         9 New from $10.59      '], '2253014990')"
418,1433206633,"(['  Kindle  \n $14.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $50.64  \n\n\n   \n     2 Used from $50.64      ', '  Paperback  \n $14.49  \n\n\n   \n     30 Used from $7.82         28 New from $9.49      ', '  Audio CD  \n $120.00  \n\n\n   \n     1 New from $120.00      '], '1433206633')"
419,1402213395,"(['  Kindle  \n $6.15  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Mass Market Paperback  \n $5.46  \n\n\n   \n     22 Used from $1.49         2 New from $11.89         1 Collectible from $6.49      '], '1402213395')"
420,0764160834,"(['  Hardcover  \n $8.34  \n\n\n   \n     15 Used from $6.17      '], '0764160834')"
421,0743202783,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.95  \n\n\n   \n     99 Used from $1.25         10 New from $19.95         2 Collectible from $8.01      ', '  Paperback  \n $18.83  \n\n\n   \n     3 Used from $11.77         4 New from $13.46      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     95 Used from $1.38         7 New from $7.76         2 Collectible from $3.00      ', '  Audio, Cassette  \n $22.00  \n\n\n   \n     5 Used from $4.50         2 New from $8.99      '], '0743202783')"
422,1741665477,"(['  Paperback  \n $40.80  \n\n\n   \n     5 Used from $22.00      '], '1741665477')"
423,2251390464,"(['  Paperback  \n $19.12  \n\n\n   \n     1 Used from $30.48         2 New from $19.12      '], '2251390464')"
424,1421520192,"(['  Kindle & Comixology  \n $6.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $8.99  \n\n\n   \n     12 Used from $1.57         20 New from $7.21         1 Collectible from $99.99      '], '1421520192')"
425,0971822409,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $3.20  \n\n\n   \n     7 Used from $3.20      ', '  Mass Market Paperback  \n    \n                             from $39.42                \n\n\n   \n     1 Used from $39.42      ', '  Audio CD  \n $19.99  \n\n\n   \n     4 New from $13.76      '], '0971822409')"
426,0517694174,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.83  \n\n\n   \n     10 Used from $2.79      ', '  Paperback  \n $13.30 - $23.99  \n\n\n   \n     10 Used from $9.32         20 New from $17.77         1 Collectible from $25.00      ', '  MP3 CD  \n $11.67  \n\n\n   \n     4 New from $8.76      '], '0517694174')"
427,039333127X,"(['  Kindle  \n $13.77  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $16.79  \n\n\n   \n     22 Used from $8.95         25 New from $13.99         1 Collectible from $1,870.00      ', '  Mass Market Paperback  \n $66.88  \n\n\n   \n     5 Used from $43.90         3 New from $91.62         1 Collectible from $35.00      '], '039333127X')"
428,0618569898,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.19  \n\n\n   \n     84 Used from $1.35         4 New from $7.15         3 Collectible from $25.49      ', '  Paperback  \n $8.59 - $9.79  \n\n\n   \n     135 Used from $1.18         28 New from $4.95         2 Collectible from $5.95      '], '0618569898')"
429,1568955502,"([], '1568955502')"
430,0582060214,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $5.95  \n\n\n   \n     60 Used from $1.90         2 New from $13.32         19 Collectible from $6.78      ', '  Paperback  \n $9.56  \n\n\n   \n     7 Used from $2.00         1 New from $20.00      ', '  Mass Market Paperback  \n $15.56  \n\n\n   \n     6 Used from $15.56      ', '  Audio CD  \n $14.99  \n\n\n   \n     1 Used from $8.00         3 New from $11.26      '], '0582060214')"
431,2253932760,"(['  Paperback  \n $13.33  \n\n\n   \n     4 Used from $9.21      '], '2253932760')"
432,0553487833,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $17.80  \n\n\n   \n     5 Used from $3.42         1 New from $17.80      ', '  Paperback  \n $7.75  \n\n\n   \n     64 Used from $1.36         13 New from $3.64         1 Collectible from $7.00      ', '  Audio CD  \n $27.90  \n\n\n   \n     6 Used from $27.90      '], '0553487833')"
433,0385520174,"(['  Kindle  \n $14.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $23.25  \n\n\n   \n     58 Used from $2.49         6 New from $23.25         3 Collectible from $25.00      ', '  Paperback  \n $19.00  \n\n\n   \n     96 Used from $1.83         12 New from $9.97      ', '  MP3 CD  \n $24.99  \n\n\n   \n     1 Used from $21.00         1 New from $24.99      '], '0385520174')"
434,0786284773,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $29.95  \n\n\n   \n     2 Used from $7.79         1 New from $29.95      ', '  Paperback  \n $23.99  \n\n\n   \n     6 Used from $16.58         12 New from $19.36      ', '  Mass Market Paperback  \n $6.76  \n\n\n   \n     59 Used from $1.85         1 New from $18.98         1 Collectible from $4.40      '], '0786284773')"
435,8432207314,"(['  Hardcover  \n $54.39  \n\n\n   \n     2 Used from $54.39      ', '  Paperback  \n    \n                             from $804.31                \n\n\n   \n     5 Used from $804.31      ', '  Mass Market Paperback  \n $11.25  \n\n\n   \n     3 Used from $10.90         12 New from $9.92      ', '  Pocket Book  \n $8.69  \n\n\n   \n     13 Used from $8.69         15 New from $7.86      '], '8432207314')"
436,0606299351,"([], '0606299351')"
437,0345247116,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $9.98  \n\n\n   \n     81 Used from $1.67         3 New from $14.00      ', '  Mass Market Paperback  \n $7.98  \n\n\n   \n     7 Used from $5.00         3 Collectible from $4.50      ', '  Plastic Comb  \n $3.93  \n\n\n   \n     7 Used from $3.92      '], '0345247116')"
438,0752865161,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $18.39  \n\n\n   \n     146 Used from $1.47         16 New from $9.06         4 Collectible from $8.01      ', '  Paperback  \n $6.77  \n\n\n   \n     4 Used from $6.76      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     184 Used from $1.17         21 New from $6.31      ', '  Audio CD  \n $9.23  \n\n\n   \n     8 Used from $8.23      '], '0752865161')"
439,2871296243,"(['  Paperback  \n    \n                             from $17.57                \n\n\n   \n     5 Used from $17.57         5 New from $19.93      '], '2871296243')"
440,0618800638,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $17.99  \n\n\n   \n     28 Used from $1.36         5 New from $13.30         1 Collectible from $30.00      ', '  Paperback  \n $7.99  \n\n\n   \n     108 Used from $1.18         16 New from $6.50         5 Collectible from $5.00      ', '  Audio CD  \n $10.95  \n\n\n   \n     10 Used from $4.66         11 New from $8.95      '], '0618800638')"
441,0553259695,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n \xa0Audiobook \n  \n\n\xa0 \n\n\n \n\n\n   \n  ', '  Hardcover  \n $9.07  \n\n\n   \n     17 Used from $8.00         1 New from $68.23         4 Collectible from $24.95      ', '  Paperback  \n $15.00  \n\n\n   \n     63 Used from $1.28         7 New from $11.00         1 Collectible from $10.00      ', '  Mass Market Paperback  \n $36.48  \n\n\n   \n     19 Used from $1.88         2 New from $36.48      ', '  Audio CD  \n $14.99  \n\n\n   \n     6 Used from $4.99         2 New from $14.99      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0553259695')"
442,0606005870,"([], '0606005870')"
443,1417754338,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $6.48  \n\n\n   \n     23 Used from $1.98         1 New from $21.99      ', '  Mass Market Paperback  \n $76.96  \n\n\n   \n     6 Used from $36.92         3 New from $76.96      '], '1417754338')"
444,0523485107,"(['  Paperback  \n $5.95  \n\n\n   \n     18 Used from $1.99         1 New from $10.95         1 Collectible from $7.99      '], '0523485107')"
445,1400133572,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.99  \n\n\n   \n     153 Used from $1.35         13 New from $8.15         5 Collectible from $6.99      ', '  Paperback  \n $14.99  \n\n\n   \n     178 Used from $0.75         38 New from $8.47         2 Collectible from $7.17      ', '  Audio CD  \n $29.99  \n\n\n   \n     4 Used from $21.00      '], '1400133572')"
446,2226117318,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $17.22  \n\n\n   \n     3 Used from $17.22         1 New from $49.03      ', '  Pocket Book  \n $18.14  \n\n\n   \n     6 Used from $5.70         10 New from $12.58      '], '2226117318')"
447,1565126076,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.09  \n\n\n   \n     42 Used from $1.95         3 New from $14.85         2 Collectible from $33.49      ', '  Paperback  \n $30.78  \n\n\n   \n     16 Used from $9.43         6 New from $19.26      '], '1565126076')"
448,015110431X,"(['  Hardcover  \n $30.00  \n\n\n   \n     39 Used from $1.35         6 New from $25.60         10 Collectible from $19.99      ', '  Paperback  \n $15.99  \n\n\n   \n     65 Used from $1.89         13 New from $12.00         3 Collectible from $9.00      ', '  Mass Market Paperback  \n    \n                             from $17.66                \n\n\n   \n     2 Used from $17.66         1 New from $56.96      '], '015110431X')"
449,0385736762,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.45  \n\n\n   \n     80 Used from $1.43         14 New from $6.57         9 Collectible from $4.99      ', '  Audio CD  \n $26.30  \n\n\n   \n     2 New from $26.29      '], '0385736762')"
450,0940793776,"(['  Hardcover  \n $4.95  \n\n\n   \n     6 Used from $3.50      ', '  Paperback  \n $12.69  \n\n\n   \n     5 Used from $12.68      '], '0940793776')"
451,078628823X,"(['  Hardcover  \n $29.95  \n\n\n   \n     9 Used from $5.99         1 New from $29.95         1 Collectible from $10.99      ', '  MP3 CD  \n $9.99  \n\n\n   \n     4 New from $8.76      '], '078628823X')"
452,0375937099,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $6.28  \n\n\n   \n     4 Used from $2.00      ', '  Paperback  \n $9.99  \n\n\n   \n     32 Used from $1.18         7 New from $3.98      '], '0375937099')"
453,0307397491,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.02  \n\n\n   \n     12 Used from $4.00      ', '  Paperback  \n $12.89  \n\n\n   \n     12 Used from $1.90         9 New from $8.25      ', '  Audio CD  \n $22.50  \n\n\n   \n     3 Used from $22.50      '], '0307397491')"
454,0764221590,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.26  \n\n\n   \n     58 Used from $1.00         9 New from $12.28         3 Collectible from $9.00      ', '  Paperback  \n $9.99  \n\n\n   \n     42 Used from $1.91         8 New from $9.15      ', '  Audio, Cassette  \n    \n                             from $7.50                \n\n\n   \n     2 Used from $12.79         1 New from $7.50      '], '0764221590')"
455,0312360096,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $15.59  \n\n\n   \n     20 Used from $2.82         22 New from $11.59      ', '  MP3 CD  \n $17.86  \n\n\n   \n     1 Used from $18.83         2 New from $14.97      '], '0312360096')"
456,1559583126,"(['  Paperback  \n $16.98  \n\n\n   \n     40 Used from $1.83      '], '1559583126')"
457,0898403170,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $8.94  \n\n\n   \n     26 Used from $1.18         2 New from $4.95         1 Collectible from $6.50      ', '  Audio CD  \n $19.99  \n\n\n   \n     5 New from $12.59      '], '0898403170')"
458,1557732159,"(['  Kindle  \n    \n                             from $3.00                \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $47.97  \n\n\n   \n     1 Used from $62.64         5 New from $47.97      ', '  Unbound  \n $4.95  \n\n\n   \n     4 Used from $4.95      ', '  Mass Market Paperback  \n $49.83  \n\n\n   \n     13 Used from $3.99         1 New from $49.83         2 Collectible from $5.00      ', '  Audio CD  \n $19.41  \n\n\n   \n     1 Used from $14.00         2 New from $14.97      '], '1557732159')"
459,1434646394,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $30.49  \n\n\n   \n     1 New from $30.49      ', '  Paperback  \n $20.99  \n\n\n   \n     1 New from $20.99      ', '  Audio CD  \n $34.99  \n\n\n   \n     1 New from $34.99      '], '1434646394')"
460,1850786763,"(['  Kindle  \n $9.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n    \n                             from $4.20                \n\n\n   \n     7 Used from $4.20      ', '  Mass Market Paperback  \n $17.79  \n\n\n   \n     6 Used from $13.80         1 New from $14.00      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '1850786763')"
461,3462032089,"(['  Hardcover  \n    \n                             from $61.58                \n\n\n   \n     3 Used from $61.58      ', '  Paperback  \n $15.94  \n\n\n   \n     3 Used from $8.88         5 New from $10.00      '], '3462032089')"
462,0849942500,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $28.89  \n\n\n   \n     11 Used from $5.19         9 New from $23.00         1 Collectible from $22.00      ', '  Paperback  \n $13.79  \n\n\n   \n     60 Used from $1.95         15 New from $7.94         1 Collectible from $10.00      ', '  Audio, Cassette  \n $42.94  \n\n\n   \n     3 Used from $36.95      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0849942500')"
463,0312363605,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.06  \n\n\n   \n     29 Used from $2.20         5 Collectible from $6.98      ', '  Mass Market Paperback  \n $4.95  \n\n\n   \n     22 Used from $1.95         3 New from $27.74      ', '  Audio CD  \n $34.95  \n\n\n   \n     2 New from $17.47      '], '0312363605')"
